province,city,updateTime,confirmedCount,suspectedCount,curedCount,deadCount,country,continent
泰国,,2020-02-23,35,0.0,21,0,泰国,亚洲
新疆维吾尔自治区,兵团第八师石河子市,2020-02-23,4,0.0,1,1,中国,亚洲
新疆维吾尔自治区,阿克苏地区,2020-02-23,1,0.0,1,0,中国,亚洲
新疆维吾尔自治区,兵团第七师,2020-02-23,1,0.0,1,0,中国,亚洲
新疆维吾尔自治区,巴州,2020-02-23,3,0.0,2,0,中国,亚洲
新疆维吾尔自治区,昌吉州,2020-02-23,4,0.0,3,0,中国,亚洲
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-23,2,0.0,0,0,中国,亚洲
新疆维吾尔自治区,兵团第九师,2020-02-23,4,0.0,0,1,中国,亚洲
新疆维吾尔自治区,吐鲁番市,2020-02-23,3,0.0,1,0,中国,亚洲
新疆维吾尔自治区,伊犁州,2020-02-23,18,0.0,6,0,中国,亚洲
新疆维吾尔自治区,兵团第四师,2020-02-23,10,0.0,0,0,中国,亚洲
新疆维吾尔自治区,乌鲁木齐,2020-02-23,23,0.0,13,0,中国,亚洲
新疆维吾尔自治区,兵团第十二师,2020-02-23,3,0.0,0,0,中国,亚洲
黑龙江省,牡丹江,2020-02-23,14,0.0,7,0,中国,亚洲
韩国,,2020-02-23,602,0.0,16,6,韩国,亚洲
黑龙江省,大兴安岭,2020-02-23,2,0.0,2,0,中国,亚洲
黑龙江省,佳木斯,2020-02-23,15,0.0,15,0,中国,亚洲
黑龙江省,伊春,2020-02-23,1,0.0,0,0,中国,亚洲
黑龙江省,鹤岗,2020-02-23,5,0.0,4,0,中国,亚洲
黑龙江省,黑河,2020-02-23,14,0.0,9,0,中国,亚洲
黑龙江省,七台河,2020-02-23,17,0.0,10,0,中国,亚洲
黑龙江省,绥化,2020-02-23,47,0.0,29,4,中国,亚洲
黑龙江省,大庆,2020-02-23,26,0.0,8,1,中国,亚洲
黑龙江省,齐齐哈尔,2020-02-23,43,0.0,23,1,中国,亚洲
黑龙江省,鸡西,2020-02-23,46,0.0,18,0,中国,亚洲
黑龙江省,双鸭山,2020-02-23,52,0.0,20,3,中国,亚洲
黑龙江省,哈尔滨,2020-02-23,198,0.0,77,3,中国,亚洲
伊拉克,,2020-02-23,1,0.0,0,0,伊拉克,亚洲
辽宁省,锦州,2020-02-23,12,0.0,9,0,中国,亚洲
辽宁省,营口,2020-02-23,1,0.0,1,0,中国,亚洲
辽宁省,辽阳,2020-02-23,3,0.0,3,0,中国,亚洲
辽宁省,本溪,2020-02-23,3,0.0,3,0,中国,亚洲
辽宁省,丹东,2020-02-23,7,0.0,6,0,中国,亚洲
辽宁省,朝阳,2020-02-23,6,0.0,3,0,中国,亚洲
辽宁省,鞍山,2020-02-23,4,0.0,0,0,中国,亚洲
辽宁省,沈阳,2020-02-23,28,0.0,25,0,中国,亚洲
辽宁省,阜新,2020-02-23,8,0.0,3,0,中国,亚洲
辽宁省,铁岭,2020-02-23,7,0.0,1,0,中国,亚洲
辽宁省,盘锦,2020-02-23,11,0.0,5,0,中国,亚洲
辽宁省,葫芦岛,2020-02-23,12,0.0,5,1,中国,亚洲
辽宁省,大连,2020-02-23,19,0.0,9,0,中国,亚洲
甘肃省,庆阳,2020-02-23,3,0.0,2,0,中国,亚洲
甘肃省,金昌,2020-02-23,1,0.0,1,0,中国,亚洲
甘肃省,张掖,2020-02-23,2,0.0,2,0,中国,亚洲
甘肃省,陇南,2020-02-23,4,0.0,4,0,中国,亚洲
甘肃省,天水,2020-02-23,12,0.0,12,0,中国,亚洲
甘肃省,临夏,2020-02-23,3,0.0,3,0,中国,亚洲
甘肃省,白银,2020-02-23,4,0.0,3,0,中国,亚洲
甘肃省,甘南,2020-02-23,8,0.0,6,0,中国,亚洲
甘肃省,平凉,2020-02-23,9,0.0,6,0,中国,亚洲
甘肃省,定西,2020-02-23,9,0.0,8,0,中国,亚洲
甘肃省,兰州,2020-02-23,36,0.0,31,2,中国,亚洲
吉林省,辽源,2020-02-23,7,0.0,1,0,中国,亚洲
贵州省,安顺,2020-02-23,4,0.0,1,0,中国,亚洲
贵州省,六盘水,2020-02-23,10,0.0,7,1,中国,亚洲
贵州省,黔东南州,2020-02-23,10,0.0,8,0,中国,亚洲
贵州省,铜仁,2020-02-23,10,0.0,10,0,中国,亚洲
贵州省,待明确地区,2020-02-23,0,0.0,11,0,中国,亚洲
吉林省,长春,2020-02-23,45,0.0,27,0,中国,亚洲
吉林省,吉林市,2020-02-23,5,0.0,5,0,中国,亚洲
吉林省,四平市,2020-02-23,15,0.0,9,1,中国,亚洲
吉林省,公主岭,2020-02-23,6,0.0,3,0,中国,亚洲
吉林省,通化,2020-02-23,4,0.0,2,0,中国,亚洲
吉林省,延边,2020-02-23,5,0.0,4,0,中国,亚洲
吉林省,白城,2020-02-23,1,0.0,0,0,中国,亚洲
贵州省,毕节,2020-02-23,23,0.0,13,0,中国,亚洲
吉林省,松原,2020-02-23,2,0.0,2,0,中国,亚洲
吉林省,梅河口,2020-02-23,1,0.0,1,0,中国,亚洲
贵州省,黔南州,2020-02-23,17,0.0,12,0,中国,亚洲
贵州省,黔西南州,2020-02-23,4,0.0,4,0,中国,亚洲
贵州省,遵义,2020-02-23,32,0.0,18,0,中国,亚洲
天津市,外地来津人员,2020-02-23,6,0.0,4,0,中国,亚洲
贵州省,贵阳,2020-02-23,36,0.0,18,1,中国,亚洲
天津市,宝坻区,2020-02-23,60,0.0,19,2,中国,亚洲
天津市,河东区,2020-02-23,15,0.0,8,1,中国,亚洲
天津市,南开区,2020-02-23,6,0.0,2,0,中国,亚洲
天津市,宁河区,2020-02-23,4,0.0,1,0,中国,亚洲
天津市,河北区,2020-02-23,12,0.0,10,0,中国,亚洲
天津市,和平区,2020-02-23,6,0.0,4,0,中国,亚洲
天津市,北辰区,2020-02-23,6,0.0,2,0,中国,亚洲
天津市,东丽区,2020-02-23,4,0.0,2,0,中国,亚洲
天津市,滨海新区,2020-02-23,3,0.0,2,0,中国,亚洲
天津市,武清区,2020-02-23,2,0.0,1,0,中国,亚洲
天津市,西青区,2020-02-23,4,0.0,4,0,中国,亚洲
天津市,红桥区,2020-02-23,2,0.0,2,0,中国,亚洲
天津市,津南区,2020-02-23,1,0.0,1,0,中国,亚洲
天津市,河西区,2020-02-23,4,0.0,3,0,中国,亚洲
天津市,待明确地区,2020-02-23,0,0.0,16,0,中国,亚洲
陕西省,渭南,2020-02-23,15,0.0,7,0,中国,亚洲
陕西省,商洛,2020-02-23,7,0.0,5,0,中国,亚洲
陕西省,铜川,2020-02-23,8,0.0,6,0,中国,亚洲
陕西省,宝鸡,2020-02-23,13,0.0,11,0,中国,亚洲
陕西省,咸阳,2020-02-23,17,0.0,14,0,中国,亚洲
陕西省,西安,2020-02-23,120,0.0,81,1,中国,亚洲
陕西省,安康,2020-02-23,26,0.0,17,0,中国,亚洲
陕西省,汉中,2020-02-23,26,0.0,10,0,中国,亚洲
浙江省,湖州,2020-02-23,10,0.0,7,0,中国,亚洲
浙江省,丽水,2020-02-23,17,0.0,14,0,中国,亚洲
陕西省,榆林,2020-02-23,3,0.0,3,0,中国,亚洲
陕西省,延安,2020-02-23,8,0.0,8,0,中国,亚洲
陕西省,韩城,2020-02-23,1,0.0,1,0,中国,亚洲
浙江省,舟山,2020-02-23,10,0.0,5,0,中国,亚洲
浙江省,衢州,2020-02-23,14,0.0,10,0,中国,亚洲
陕西省,杨凌,2020-02-23,1,0.0,0,0,中国,亚洲
浙江省,绍兴,2020-02-23,42,0.0,28,0,中国,亚洲
湖北省,仙桃,2020-02-23,571,0.0,248,19,中国,亚洲
湖北省,武汉,2020-02-23,46201,0.0,8189,1856,中国,亚洲
湖北省,孝感,2020-02-23,3443,0.0,1078,102,中国,亚洲
湖北省,黄冈,2020-02-23,2904,0.0,1540,98,中国,亚洲
湖北省,鄂州,2020-02-23,1379,0.0,417,40,中国,亚洲
湖北省,荆州,2020-02-23,1574,0.0,681,41,中国,亚洲
湖北省,随州,2020-02-23,1300,0.0,498,30,中国,亚洲
湖北省,襄阳,2020-02-23,1173,0.0,463,28,中国,亚洲
湖北省,宜昌,2020-02-23,917,0.0,289,29,中国,亚洲
湖北省,荆门,2020-02-23,918,0.0,361,37,中国,亚洲
湖北省,黄石,2020-02-23,1001,0.0,468,29,中国,亚洲
湖北省,咸宁,2020-02-23,836,0.0,398,11,中国,亚洲
湖北省,十堰,2020-02-23,667,0.0,267,2,中国,亚洲
湖北省,监狱系统,2020-02-23,253,0.0,3,0,中国,亚洲
浙江省,温州,2020-02-23,504,0.0,292,1,中国,亚洲
浙江省,嘉兴,2020-02-23,45,0.0,25,0,中国,亚洲
浙江省,省十里丰监狱,2020-02-23,36,0.0,0,0,中国,亚洲
浙江省,杭州,2020-02-23,169,0.0,133,0,中国,亚洲
浙江省,台州,2020-02-23,146,0.0,98,0,中国,亚洲
浙江省,宁波,2020-02-23,157,0.0,109,0,中国,亚洲
湖北省,神农架林区,2020-02-23,11,0.0,10,0,中国,亚洲
湖北省,潜江,2020-02-23,191,0.0,78,8,中国,亚洲
湖北省,恩施州,2020-02-23,251,0.0,123,3,中国,亚洲
湖北省,天门,2020-02-23,494,0.0,232,13,中国,亚洲
浙江省,金华,2020-02-23,55,0.0,39,0,中国,亚洲
山东省,泰安,2020-02-23,35,0.0,21,1,中国,亚洲
河北省,石家庄,2020-02-23,29,0.0,21,0,中国,亚洲
河北省,廊坊,2020-02-23,30,0.0,27,0,中国,亚洲
河北省,保定,2020-02-23,32,0.0,29,0,中国,亚洲
河北省,邯郸,2020-02-23,32,0.0,26,0,中国,亚洲
河北省,张家口,2020-02-23,34,0.0,28,0,中国,亚洲
山东省,滨州,2020-02-23,15,0.0,11,0,中国,亚洲
河北省,唐山,2020-02-23,58,0.0,20,1,中国,亚洲
山东省,菏泽,2020-02-23,18,0.0,16,0,中国,亚洲
河北省,秦皇岛,2020-02-23,10,0.0,6,1,中国,亚洲
山东省,临沂,2020-02-23,49,0.0,44,0,中国,亚洲
山东省,日照,2020-02-23,16,0.0,10,0,中国,亚洲
河北省,邢台,2020-02-23,23,0.0,19,1,中国,亚洲
山西省,太原,2020-02-23,20,0.0,15,0,中国,亚洲
河北省,衡水,2020-02-23,8,0.0,8,0,中国,亚洲
河北省,承德,2020-02-23,7,0.0,7,0,中国,亚洲
山西省,晋中,2020-02-23,36,0.0,22,0,中国,亚洲
山西省,晋城,2020-02-23,10,0.0,5,0,中国,亚洲
山西省,长治,2020-02-23,8,0.0,3,0,中国,亚洲
山西省,大同,2020-02-23,12,0.0,8,0,中国,亚洲
山西省,朔州,2020-02-23,8,0.0,5,0,中国,亚洲
山西省,忻州,2020-02-23,7,0.0,4,0,中国,亚洲
山西省,运城,2020-02-23,19,0.0,17,0,中国,亚洲
山西省,阳泉,2020-02-23,4,0.0,3,0,中国,亚洲
山西省,临汾,2020-02-23,2,0.0,1,0,中国,亚洲
山西省,吕梁,2020-02-23,6,0.0,6,0,中国,亚洲
山东省,枣庄,2020-02-23,24,0.0,18,0,中国,亚洲
河北省,沧州,2020-02-23,48,0.0,28,3,中国,亚洲
山东省,聊城,2020-02-23,38,0.0,24,0,中国,亚洲
山东省,淄博,2020-02-23,30,0.0,14,0,中国,亚洲
山东省,济宁,2020-02-23,257,0.0,31,0,中国,亚洲
山东省,烟台,2020-02-23,47,0.0,19,0,中国,亚洲
山东省,青岛,2020-02-23,59,0.0,34,1,中国,亚洲
山东省,济南,2020-02-23,47,0.0,24,0,中国,亚洲
山东省,德州,2020-02-23,37,0.0,12,2,中国,亚洲
山东省,威海,2020-02-23,38,0.0,21,0,中国,亚洲
山东省,潍坊,2020-02-23,44,0.0,22,0,中国,亚洲
上海市,黄浦区,2020-02-23,6,0.0,3,0,中国,亚洲
上海市,杨浦区,2020-02-23,9,0.0,5,0,中国,亚洲
上海市,奉贤区,2020-02-23,9,0.0,5,0,中国,亚洲
上海市,普陀区,2020-02-23,11,0.0,8,0,中国,亚洲
上海市,青浦区,2020-02-23,5,0.0,5,0,中国,亚洲
上海市,长宁区,2020-02-23,13,0.0,11,0,中国,亚洲
上海市,虹口区,2020-02-23,7,0.0,5,0,中国,亚洲
上海市,崇明区,2020-02-23,4,0.0,2,0,中国,亚洲
上海市,金山区,2020-02-23,3,0.0,2,0,中国,亚洲
上海市,待明确地区,2020-02-23,0,0.0,22,2,中国,亚洲
上海市,闵行区,2020-02-23,19,0.0,15,0,中国,亚洲
云南省,丽江,2020-02-23,7,0.0,7,0,中国,亚洲
上海市,松江区,2020-02-23,14,0.0,9,0,中国,亚洲
上海市,静安区,2020-02-23,16,0.0,11,0,中国,亚洲
上海市,徐汇区,2020-02-23,18,0.0,13,0,中国,亚洲
上海市,嘉定区,2020-02-23,9,0.0,3,0,中国,亚洲
上海市,宝山区,2020-02-23,21,0.0,10,0,中国,亚洲
上海市,浦东新区,2020-02-23,60,0.0,43,0,中国,亚洲
上海市,外地来沪人员,2020-02-23,111,0.0,77,1,中国,亚洲
海南省,三亚,2020-02-23,54,0.0,32,1,中国,亚洲
香港,,2020-02-23,74,0.0,11,2,中国,亚洲
海南省,琼中,2020-02-23,1,0.0,1,0,中国,亚洲
海南省,海口,2020-02-23,39,0.0,19,0,中国,亚洲
海南省,万宁,2020-02-23,13,0.0,9,0,中国,亚洲
云南省,文山州,2020-02-23,2,0.0,1,0,中国,亚洲
云南省,大理州,2020-02-23,13,0.0,11,0,中国,亚洲
云南省,西双版纳,2020-02-23,15,0.0,12,1,中国,亚洲
云南省,德宏州,2020-02-23,5,0.0,2,0,中国,亚洲
云南省,保山,2020-02-23,9,0.0,5,0,中国,亚洲
云南省,曲靖,2020-02-23,13,0.0,9,0,中国,亚洲
云南省,玉溪,2020-02-23,14,0.0,9,1,中国,亚洲
云南省,红河州,2020-02-23,9,0.0,4,0,中国,亚洲
云南省,昭通,2020-02-23,25,0.0,14,0,中国,亚洲
云南省,昆明,2020-02-23,53,0.0,32,0,中国,亚洲
海南省,待明确地区,2020-02-23,0,0.0,2,0,中国,亚洲
海南省,乐东,2020-02-23,2,0.0,2,0,中国,亚洲
海南省,文昌,2020-02-23,3,0.0,3,0,中国,亚洲
海南省,定安,2020-02-23,3,0.0,2,1,中国,亚洲
海南省,陵水,2020-02-23,4,0.0,4,0,中国,亚洲
海南省,东方,2020-02-23,3,0.0,2,0,中国,亚洲
海南省,琼海,2020-02-23,6,0.0,4,1,中国,亚洲
海南省,保亭,2020-02-23,3,0.0,1,0,中国,亚洲
海南省,临高,2020-02-23,6,0.0,4,0,中国,亚洲
海南省,澄迈,2020-02-23,9,0.0,6,1,中国,亚洲
海南省,儋州,2020-02-23,15,0.0,12,0,中国,亚洲
海南省,昌江,2020-02-23,7,0.0,3,0,中国,亚洲
北京市,东城区,2020-02-23,12,0.0,1,0,中国,亚洲
广西壮族自治区,百色,2020-02-23,3,0.0,2,0,中国,亚洲
广西壮族自治区,钦州,2020-02-23,8,0.0,6,0,中国,亚洲
广西壮族自治区,贵港,2020-02-23,8,0.0,3,0,中国,亚洲
广西壮族自治区,玉林,2020-02-23,11,0.0,6,0,中国,亚洲
广西壮族自治区,来宾,2020-02-23,11,0.0,0,0,中国,亚洲
广西壮族自治区,柳州,2020-02-23,24,0.0,12,0,中国,亚洲
广西壮族自治区,防城港,2020-02-23,19,0.0,6,0,中国,亚洲
广西壮族自治区,桂林,2020-02-23,32,0.0,17,0,中国,亚洲
广西壮族自治区,河池,2020-02-23,25,0.0,4,1,中国,亚洲
广西壮族自治区,南宁,2020-02-23,55,0.0,29,0,中国,亚洲
广西壮族自治区,北海,2020-02-23,44,0.0,14,1,中国,亚洲
北京市,待明确地区,2020-02-23,0,0.0,174,4,中国,亚洲
北京市,延庆区,2020-02-23,1,0.0,0,0,中国,亚洲
北京市,门头沟区,2020-02-23,3,0.0,2,0,中国,亚洲
北京市,密云区,2020-02-23,7,0.0,0,0,中国,亚洲
北京市,怀柔区,2020-02-23,7,0.0,0,0,中国,亚洲
北京市,顺义区,2020-02-23,10,0.0,0,0,中国,亚洲
云南省,楚雄州,2020-02-23,4,0.0,4,0,中国,亚洲
北京市,石景山区,2020-02-23,14,0.0,1,0,中国,亚洲
北京市,房山区,2020-02-23,16,0.0,3,0,中国,亚洲
北京市,通州区,2020-02-23,19,0.0,1,0,中国,亚洲
北京市,外地来京人员,2020-02-23,26,0.0,2,0,中国,亚洲
北京市,昌平区,2020-02-23,29,0.0,0,0,中国,亚洲
北京市,大兴区,2020-02-23,39,0.0,2,0,中国,亚洲
广西壮族自治区,贺州,2020-02-23,4,0.0,2,0,中国,亚洲
广西壮族自治区,梧州,2020-02-23,5,0.0,5,0,中国,亚洲
福建省,莆田,2020-02-23,55,0.0,24,0,中国,亚洲
福建省,龙岩,2020-02-23,6,0.0,4,0,中国,亚洲
福建省,漳州,2020-02-23,20,0.0,14,0,中国,亚洲
福建省,宁德,2020-02-23,26,0.0,20,0,中国,亚洲
福建省,三明,2020-02-23,14,0.0,5,0,中国,亚洲
福建省,南平,2020-02-23,20,0.0,10,0,中国,亚洲
福建省,厦门,2020-02-23,35,0.0,19,0,中国,亚洲
福建省,福州,2020-02-23,71,0.0,53,1,中国,亚洲
福建省,泉州,2020-02-23,46,0.0,21,0,中国,亚洲
云南省,普洱,2020-02-23,4,0.0,4,0,中国,亚洲
云南省,临沧,2020-02-23,1,0.0,1,0,中国,亚洲
内蒙古自治区,兴安盟,2020-02-23,1,0.0,0,0,中国,亚洲
内蒙古自治区,乌海市,2020-02-23,2,0.0,0,0,中国,亚洲
内蒙古自治区,乌兰察布,2020-02-23,3,0.0,1,0,中国,亚洲
内蒙古自治区,呼伦贝尔,2020-02-23,7,0.0,4,0,中国,亚洲
内蒙古自治区,鄂尔多斯,2020-02-23,11,0.0,7,0,中国,亚洲
内蒙古自治区,呼和浩特,2020-02-23,7,0.0,2,0,中国,亚洲
北京市,西城区,2020-02-23,53,0.0,0,0,中国,亚洲
西藏自治区,拉萨,2020-02-23,1,0.0,1,0,中国,亚洲
青海省,海北州,2020-02-23,3,0.0,3,0,中国,亚洲
青海省,西宁,2020-02-23,15,0.0,15,0,中国,亚洲
澳门,,2020-02-23,10,0.0,6,0,中国,亚洲
宁夏回族自治区,石嘴山,2020-02-23,1,0.0,1,0,中国,亚洲
宁夏回族自治区,宁东,2020-02-23,1,0.0,1,0,中国,亚洲
宁夏回族自治区,中卫,2020-02-23,3,0.0,3,0,中国,亚洲
宁夏回族自治区,固原,2020-02-23,5,0.0,3,0,中国,亚洲
宁夏回族自治区,银川,2020-02-23,33,0.0,29,0,中国,亚洲
宁夏回族自治区,吴忠,2020-02-23,28,0.0,19,0,中国,亚洲
台湾,,2020-02-23,28,0.0,2,1,中国,亚洲
内蒙古自治区,巴彦淖尔,2020-02-23,8,0.0,3,0,中国,亚洲
内蒙古自治区,通辽,2020-02-23,7,0.0,1,0,中国,亚洲
内蒙古自治区,赤峰,2020-02-23,9,0.0,3,0,中国,亚洲
内蒙古自治区,锡林郭勒盟,2020-02-23,9,0.0,2,0,中国,亚洲
内蒙古自治区,包头,2020-02-23,11,0.0,4,0,中国,亚洲
北京市,丰台区,2020-02-23,41,0.0,3,0,中国,亚洲
安徽省,淮南,2020-02-23,27,0.0,15,0,中国,亚洲
北京市,朝阳区,2020-02-23,60,0.0,0,0,中国,亚洲
河南省,濮阳,2020-02-23,17,0.0,7,0,中国,亚洲
河南省,洛阳,2020-02-23,31,0.0,18,1,中国,亚洲
河南省,漯河,2020-02-23,35,0.0,22,0,中国,亚洲
河南省,许昌,2020-02-23,39,0.0,26,0,中国,亚洲
河南省,焦作,2020-02-23,32,0.0,17,1,中国,亚洲
河南省,平顶山,2020-02-23,58,0.0,42,1,中国,亚洲
河南省,安阳,2020-02-23,53,0.0,37,0,中国,亚洲
河南省,商丘,2020-02-23,91,0.0,69,3,中国,亚洲
河南省,驻马店,2020-02-23,139,0.0,116,0,中国,亚洲
河南省,周口,2020-02-23,76,0.0,49,0,中国,亚洲
河南省,南阳,2020-02-23,155,0.0,114,2,中国,亚洲
河南省,郑州,2020-02-23,157,0.0,98,0,中国,亚洲
河南省,信阳,2020-02-23,274,0.0,171,2,中国,亚洲
河南省,开封,2020-02-23,26,0.0,16,0,中国,亚洲
河南省,新乡,2020-02-23,57,0.0,46,3,中国,亚洲
河南省,鹤壁,2020-02-23,19,0.0,11,0,中国,亚洲
江西省,宜春,2020-02-23,106,0.0,72,0,中国,亚洲
江西省,上饶,2020-02-23,123,0.0,88,0,中国,亚洲
江西省,新余,2020-02-23,130,0.0,95,0,中国,亚洲
江西省,南昌,2020-02-23,229,0.0,178,0,中国,亚洲
江西省,九江,2020-02-23,118,0.0,51,0,中国,亚洲
安徽省,宣城,2020-02-23,6,0.0,4,0,中国,亚洲
安徽省,黄山,2020-02-23,9,0.0,6,0,中国,亚洲
安徽省,滁州,2020-02-23,13,0.0,8,0,中国,亚洲
安徽省,芜湖,2020-02-23,33,0.0,27,0,中国,亚洲
安徽省,池州,2020-02-23,17,0.0,10,0,中国,亚洲
安徽省,淮北,2020-02-23,27,0.0,15,0,中国,亚洲
安徽省,铜陵,2020-02-23,29,0.0,15,0,中国,亚洲
安徽省,宿州,2020-02-23,41,0.0,26,0,中国,亚洲
安徽省,安庆,2020-02-23,83,0.0,65,0,中国,亚洲
安徽省,马鞍山,2020-02-23,38,0.0,19,0,中国,亚洲
安徽省,六安,2020-02-23,69,0.0,43,0,中国,亚洲
安徽省,亳州,2020-02-23,108,0.0,80,0,中国,亚洲
安徽省,阜阳,2020-02-23,155,0.0,102,0,中国,亚洲
安徽省,蚌埠,2020-02-23,160,0.0,101,5,中国,亚洲
安徽省,合肥,2020-02-23,174,0.0,101,1,中国,亚洲
河南省,待明确地区,2020-02-23,0,0.0,0,6,中国,亚洲
河南省,三门峡,2020-02-23,7,0.0,6,0,中国,亚洲
河南省,济源,2020-02-23,5,0.0,3,0,中国,亚洲
江西省,抚州,2020-02-23,72,0.0,47,0,中国,亚洲
广东省,惠州,2020-02-23,62,0.0,46,0,中国,亚洲
广东省,珠海,2020-02-23,98,0.0,52,1,中国,亚洲
广东省,佛山,2020-02-23,84,0.0,36,0,中国,亚洲
广东省,东莞,2020-02-23,94,0.0,31,1,中国,亚洲
广东省,广州,2020-02-23,345,0.0,196,0,中国,亚洲
广东省,深圳,2020-02-23,417,0.0,237,3,中国,亚洲
广东省,中山,2020-02-23,66,0.0,49,0,中国,亚洲
广东省,江门,2020-02-23,23,0.0,9,0,中国,亚洲
广东省,湛江,2020-02-23,22,0.0,14,0,中国,亚洲
北京市,海淀区,2020-02-23,62,0.0,0,0,中国,亚洲
广东省,潮州,2020-02-23,5,0.0,4,0,中国,亚洲
广东省,清远,2020-02-23,12,0.0,10,0,中国,亚洲
广东省,河源,2020-02-23,4,0.0,1,0,中国,亚洲
广东省,汕尾,2020-02-23,5,0.0,2,0,中国,亚洲
广东省,阳江,2020-02-23,13,0.0,10,0,中国,亚洲
广东省,揭阳,2020-02-23,8,0.0,4,0,中国,亚洲
广东省,韶关,2020-02-23,10,0.0,6,0,中国,亚洲
广东省,汕头,2020-02-23,25,0.0,21,0,中国,亚洲
广东省,梅州,2020-02-23,16,0.0,11,0,中国,亚洲
广东省,茂名,2020-02-23,14,0.0,6,0,中国,亚洲
广东省,肇庆,2020-02-23,19,0.0,10,1,中国,亚洲
江西省,赣州,2020-02-23,76,0.0,47,1,中国,亚洲
江西省,萍乡,2020-02-23,33,0.0,13,0,中国,亚洲
重庆市,璧山区,2020-02-23,9,0.0,7,0,中国,亚洲
重庆市,巴南区,2020-02-23,6,0.0,3,0,中国,亚洲
重庆市,忠县,2020-02-23,21,0.0,18,0,中国,亚洲
重庆市,荣昌区,2020-02-23,9,0.0,5,0,中国,亚洲
重庆市,巫山县,2020-02-23,10,0.0,6,0,中国,亚洲
重庆市,石柱县,2020-02-23,15,0.0,11,0,中国,亚洲
重庆市,开州区,2020-02-23,21,0.0,16,1,中国,亚洲
重庆市,巫溪县,2020-02-23,14,0.0,9,0,中国,亚洲
重庆市,大足区,2020-02-23,14,0.0,9,0,中国,亚洲
重庆市,渝中区,2020-02-23,20,0.0,15,0,中国,亚洲
重庆市,丰都县,2020-02-23,10,0.0,4,0,中国,亚洲
重庆市,铜梁区,2020-02-23,10,0.0,4,0,中国,亚洲
重庆市,云阳县,2020-02-23,25,0.0,19,0,中国,亚洲
重庆市,沙坪坝区,2020-02-23,8,0.0,1,0,中国,亚洲
重庆市,两江新区,2020-02-23,17,0.0,10,0,中国,亚洲
重庆市,渝北区,2020-02-23,17,0.0,10,0,中国,亚洲
重庆市,九龙坡区,2020-02-23,20,0.0,11,1,中国,亚洲
重庆市,垫江县,2020-02-23,20,0.0,10,0,中国,亚洲
重庆市,长寿区,2020-02-23,21,0.0,11,0,中国,亚洲
重庆市,合川区,2020-02-23,23,0.0,13,0,中国,亚洲
重庆市,綦江区,2020-02-23,23,0.0,12,0,中国,亚洲
重庆市,潼南区,2020-02-23,18,0.0,6,0,中国,亚洲
重庆市,奉节县,2020-02-23,22,0.0,10,0,中国,亚洲
重庆市,江北区,2020-02-23,28,0.0,10,0,中国,亚洲
重庆市,涪陵区,2020-02-23,5,0.0,2,0,中国,亚洲
重庆市,高新区,2020-02-23,4,0.0,2,0,中国,亚洲
重庆市,彭水县,2020-02-23,2,0.0,0,0,中国,亚洲
江西省,吉安,2020-02-23,22,0.0,11,0,中国,亚洲
江苏省,宿迁,2020-02-23,13,0.0,9,0,中国,亚洲
江苏省,扬州,2020-02-23,23,0.0,17,0,中国,亚洲
江苏省,盐城,2020-02-23,27,0.0,20,0,中国,亚洲
江苏省,南通,2020-02-23,40,0.0,32,0,中国,亚洲
江苏省,泰州,2020-02-23,37,0.0,25,0,中国,亚洲
江苏省,徐州,2020-02-23,79,0.0,66,0,中国,亚洲
江苏省,常州,2020-02-23,51,0.0,36,0,中国,亚洲
江苏省,无锡,2020-02-23,55,0.0,39,0,中国,亚洲
江苏省,连云港,2020-02-23,48,0.0,22,0,中国,亚洲
江苏省,淮安,2020-02-23,66,0.0,40,0,中国,亚洲
江苏省,苏州,2020-02-23,87,0.0,50,0,中国,亚洲
江苏省,南京,2020-02-23,93,0.0,52,0,中国,亚洲
重庆市,秀山县,2020-02-23,1,0.0,1,0,中国,亚洲
重庆市,武隆区,2020-02-23,1,0.0,1,0,中国,亚洲
重庆市,城口县,2020-02-23,2,0.0,2,0,中国,亚洲
重庆市,黔江区,2020-02-23,2,0.0,2,0,中国,亚洲
重庆市,梁平区,2020-02-23,4,0.0,4,0,中国,亚洲
重庆市,万盛经开区,2020-02-23,1,0.0,0,0,中国,亚洲
重庆市,酉阳县,2020-02-23,1,0.0,0,0,中国,亚洲
重庆市,江津区,2020-02-23,4,0.0,3,0,中国,亚洲
重庆市,永川区,2020-02-23,5,0.0,4,0,中国,亚洲
重庆市,大渡口区,2020-02-23,7,0.0,6,0,中国,亚洲
重庆市,万州区,2020-02-23,118,0.0,66,4,中国,亚洲
重庆市,南岸区,2020-02-23,15,0.0,5,0,中国,亚洲
四川省,内江,2020-02-23,22,0.0,11,0,中国,亚洲
四川省,泸州,2020-02-23,24,0.0,8,0,中国,亚洲
四川省,南充,2020-02-23,38,0.0,20,0,中国,亚洲
四川省,达州,2020-02-23,41,0.0,13,0,中国,亚洲
四川省,甘孜州,2020-02-23,69,0.0,12,0,中国,亚洲
四川省,成都,2020-02-23,143,0.0,78,3,中国,亚洲
湖南省,张家界,2020-02-23,5,0.0,5,0,中国,亚洲
湖南省,怀化,2020-02-23,40,0.0,38,0,中国,亚洲
湖南省,永州,2020-02-23,43,0.0,37,0,中国,亚洲
